Private Entity,External URI,Confidence
http://example.org/RobertoDinamite,http://www.wikidata.org/entity/Q550019,1.0
http://example.org/DuqueDeCaxias,http://www.wikidata.org/entity/Q193021,1.0
http://example.org/JosCarlosCastilloGarcatudela,http://www.wikidata.org/entity/Q551485,1.0
http://example.org/Cartagena,http://www.wikidata.org/entity/Q162615,1.0
http://example.org/EvaristoDeMacedo,http://www.wikidata.org/entity/Q553061,1.0
http://example.org/MartVentolr,http://www.wikidata.org/entity/Q553080,1.0
http://example.org/FrdricDhu,http://www.wikidata.org/entity/Q553578,1.0
http://example.org/Villeparisis,http://www.wikidata.org/entity/Q387433,1.0
http://example.org/CarlesBusquets,http://www.wikidata.org/entity/Q554086,1.0
http://example.org/JoanSegarra,http://www.wikidata.org/entity/Q554698,1.0
http://example.org/MarianoMartn,http://www.wikidata.org/entity/Q554710,1.0
http://example.org/Dueas,http://www.wikidata.org/entity/Q1657014,1.0
http://example.org/JaviMoreno,http://www.wikidata.org/entity/Q554928,1.0
http://example.org/Silla,http://www.wikidata.org/entity/Q10843,1.0
http://example.org/LuisCubilla,http://www.wikidata.org/entity/Q555204,1.0
http://example.org/Q309442,http://www.wikidata.org/entity/Q309442,1.0
http://example.org/JuanZambudioVelasco,http://www.wikidata.org/entity/Q555581,1.0
http://example.org/Jumilla,http://www.wikidata.org/entity/Q917173,1.0
http://example.org/JuanCarlosUnzu,http://www.wikidata.org/entity/Q560712,1.0
http://example.org/Goaltender,http://www.wikidata.org/entity/Q1317534,1.0
http://example.org/Orkoien,http://www.wikidata.org/entity/Q1767914,1.0
http://example.org/GiovaniDosSantos,http://www.wikidata.org/entity/Q562337,1.0
http://example.org/CristianHidalgo,http://www.wikidata.org/entity/Q562725,1.0
http://example.org/FlixDePoms,http://www.wikidata.org/entity/Q576003,1.0
http://example.org/RafaelMrquezLugo,http://www.wikidata.org/entity/Q583099,1.0
http://example.org/VctorVzquezSolsona,http://www.wikidata.org/entity/Q584357,1.0
http://example.org/RamnGuzmn,http://www.wikidata.org/entity/Q584525,1.0
http://example.org/Peniscola,http://www.wikidata.org/entity/Q845424,1.0
http://example.org/WilliamsSilvioModestoVersimo,http://www.wikidata.org/entity/Q594893,1.0
http://example.org/CayetanoR,http://www.wikidata.org/entity/Q598115,1.0
http://example.org/RodrigoRiep,http://www.wikidata.org/entity/Q599509,1.0
http://example.org/AntonioHidalgo,http://www.wikidata.org/entity/Q602465,1.0
http://example.org/Canovelles,http://www.wikidata.org/entity/Q15402,1.0
http://example.org/AntonioPinilla,http://www.wikidata.org/entity/Q604190,1.0
http://example.org/Badalona,http://www.wikidata.org/entity/Q15468,1.0
http://example.org/AndoniZubizarreta,http://www.wikidata.org/entity/Q215963,1.0
http://example.org/Vitoriagasteiz,http://www.wikidata.org/entity/Q14318,1.0
http://example.org/ZoltnCzibor,http://www.wikidata.org/entity/Q218915,1.0
http://example.org/Kaposvr,http://www.wikidata.org/entity/Q184998,1.0
http://example.org/AndreuFonts,http://www.wikidata.org/entity/Q218982,1.0
http://example.org/Banyoles,http://www.wikidata.org/entity/Q13614,1.0
http://example.org/MarcOvermars,http://www.wikidata.org/entity/Q219248,1.0
http://example.org/Emst,http://www.wikidata.org/entity/Q1339797,1.0
http://example.org/FrankDeBoer,http://www.wikidata.org/entity/Q219657,1.0
http://example.org/Hoorn,http://www.wikidata.org/entity/Q9938,1.0
http://example.org/LudovicGiuly,http://www.wikidata.org/entity/Q219771,1.0
http://example.org/Lyon,http://www.wikidata.org/entity/Q456,1.0
http://example.org/JuanPabloSorn,http://www.wikidata.org/entity/Q220746,1.0
http://example.org/LuisEnrique,http://www.wikidata.org/entity/Q222789,1.0
http://example.org/TitoVilanova,http://www.wikidata.org/entity/Q222924,1.0
http://example.org/BellcaireDempord,http://www.wikidata.org/entity/Q13461,1.0
http://example.org/JosManuelPesudo,http://www.wikidata.org/entity/Q225431,1.0
http://example.org/Almassora,http://www.wikidata.org/entity/Q1373919,1.0
http://example.org/JohanNeeskens,http://www.wikidata.org/entity/Q233819,1.0
http://example.org/Heemstede,http://www.wikidata.org/entity/Q9928,1.0
http://example.org/JulianoBelletti,http://www.wikidata.org/entity/Q237561,1.0
http://example.org/Cascavel,http://www.wikidata.org/entity/Q205681,1.0
http://example.org/MiguelNgelLozano,http://www.wikidata.org/entity/Q240251,1.0
http://example.org/DemetrioAlbertini,http://www.wikidata.org/entity/Q245011,1.0
http://example.org/BesanaInBrianza,http://www.wikidata.org/entity/Q40502,1.0
http://example.org/LuisAlberto,http://www.wikidata.org/entity/Q248228,1.0
http://example.org/SanJosDelValle,http://www.wikidata.org/entity/Q1750939,1.0
http://example.org/GeovanniDeibersonMaurcio,http://www.wikidata.org/entity/Q250962,1.0
http://example.org/Acaiaca,http://www.wikidata.org/entity/Q1749743,1.0
http://example.org/NgelArocha,http://www.wikidata.org/entity/Q251503,1.0
http://example.org/GranadillaDeAbona,http://www.wikidata.org/entity/Q943431,1.0
http://example.org/MartnMontoya,http://www.wikidata.org/entity/Q252596,1.0
http://example.org/Gav,http://www.wikidata.org/entity/Q15622,1.0
http://example.org/IstvnNyers,http://www.wikidata.org/entity/Q255515,1.0
http://example.org/Freymingmerlebach,http://www.wikidata.org/entity/Q22433,1.0
http://example.org/EmmanuelPetit,http://www.wikidata.org/entity/Q269883,1.0
http://example.org/Dieppe,http://www.wikidata.org/entity/Q183557,1.0
http://example.org/RonaldDeBoer,http://www.wikidata.org/entity/Q270075,1.0
http://example.org/LuisSurez,http://www.wikidata.org/entity/Q270367,1.0
http://example.org/ACorua,http://www.wikidata.org/entity/Q8757,1.0
http://example.org/BoudewijnZenden,http://www.wikidata.org/entity/Q271615,1.0
http://example.org/Maastricht,http://www.wikidata.org/entity/Q1309,1.0
http://example.org/JeffrnSurez,http://www.wikidata.org/entity/Q275405,1.0
http://example.org/CiudadBolvar,http://www.wikidata.org/entity/Q26906,1.0
http://example.org/PaulinoAlcntara,http://www.wikidata.org/entity/Q277365,1.0
http://example.org/IloiloCity,http://www.wikidata.org/entity/Q459787,1.0
http://example.org/JackGreenwell,http://www.wikidata.org/entity/Q279258,1.0
http://example.org/Crook,http://www.wikidata.org/entity/Q1140962,1.0
http://example.org/UdoLattek,http://www.wikidata.org/entity/Q290870,1.0
http://example.org/BoeWarmianmasurianVoivodeship,http://www.wikidata.org/entity/Q4953010,1.0
http://example.org/ScarGarcaJunyent,http://www.wikidata.org/entity/Q293353,1.0
http://example.org/ScarLpezHernndez,http://www.wikidata.org/entity/Q293392,1.0
http://example.org/CerdanyolaDelValls,http://www.wikidata.org/entity/Q13922,1.0
http://example.org/SndorKocsis,http://www.wikidata.org/entity/Q295265,1.0
http://example.org/GaizkaMendieta,http://www.wikidata.org/entity/Q295410,1.0
http://example.org/LuisGarca,http://www.wikidata.org/entity/Q295416,1.0
http://example.org/LszlKubala,http://www.wikidata.org/entity/Q295732,1.0
http://example.org/VtorBaa,http://www.wikidata.org/entity/Q295887,1.0
http://example.org/FreguesiaDeSoPedroDaAfurada,http://www.wikidata.org/entity/Q2256308,1.0
http://example.org/Edmlson,http://www.wikidata.org/entity/Q296058,1.0
http://example.org/Taquaritinga,http://www.wikidata.org/entity/Q1645082,1.0
http://example.org/RicardoZamora,http://www.wikidata.org/entity/Q296337,1.0
http://example.org/DmytroChyhrynskyi,http://www.wikidata.org/entity/Q298140,1.0
http://example.org/Ukraine,http://www.wikidata.org/entity/Q212,1.0
http://example.org/Iziaslav,http://www.wikidata.org/entity/Q841029,1.0
http://example.org/RobertProsineki,http://www.wikidata.org/entity/Q298190,1.0
http://example.org/Croatia,http://www.wikidata.org/entity/Q224,1.0
http://example.org/Villingenschwenningen,http://www.wikidata.org/entity/Q3865,1.0
http://example.org/FernandoNavarro,http://www.wikidata.org/entity/Q310022,1.0
http://example.org/MarcBartra,http://www.wikidata.org/entity/Q310625,1.0
http://example.org/SantJaumeDelsDomenys,http://www.wikidata.org/entity/Q1228543,1.0
http://example.org/MiguelNgelNadal,http://www.wikidata.org/entity/Q311200,1.0
http://example.org/Manacor,http://www.wikidata.org/entity/Q49567,1.0
http://example.org/AlbertLuque,http://www.wikidata.org/entity/Q311372,1.0
http://example.org/DaniPacheco,http://www.wikidata.org/entity/Q311947,1.0
http://example.org/Mlaga,http://www.wikidata.org/entity/Q8851,1.0
http://example.org/SantiagoEzquerro,http://www.wikidata.org/entity/Q311972,1.0
http://example.org/Calahorra,http://www.wikidata.org/entity/Q642046,1.0
http://example.org/Sylvinho,http://www.wikidata.org/entity/Q312002,1.0
http://example.org/PatrikAndersson,http://www.wikidata.org/entity/Q312089,1.0
http://example.org/BorgebyCastle,http://www.wikidata.org/entity/Q465639,1.0
http://example.org/MaxiLpez,http://www.wikidata.org/entity/Q312317,1.0
http://example.org/JrmyMathieu,http://www.wikidata.org/entity/Q312892,1.0
http://example.org/Luxeuillesbains,http://www.wikidata.org/entity/Q634124,1.0
http://example.org/MarcMuniesa,http://www.wikidata.org/entity/Q313111,1.0
http://example.org/LloretDeMar,http://www.wikidata.org/entity/Q12977,1.0
http://example.org/MauricioPellegrino,http://www.wikidata.org/entity/Q313131,1.0
http://example.org/Leones,http://www.wikidata.org/entity/Q4907288,1.0
http://example.org/ClaudioBravo,http://www.wikidata.org/entity/Q313161,1.0
http://example.org/Loncoche,http://www.wikidata.org/entity/Q16900,1.0
http://example.org/SergioGarcaDeLaFuente,http://www.wikidata.org/entity/Q313201,1.0
http://example.org/GheorghePopescu,http://www.wikidata.org/entity/Q313205,1.0
http://example.org/Romania,http://www.wikidata.org/entity/Q218,1.0
http://example.org/Calafat,http://www.wikidata.org/entity/Q652856,1.0
http://example.org/FernandoCouto,http://www.wikidata.org/entity/Q313468,1.0
http://example.org/Espinho,http://www.wikidata.org/entity/Q13225053,1.0
http://example.org/Henrique,http://www.wikidata.org/entity/Q313576,1.0
http://example.org/MarechalCndidoRondon,http://www.wikidata.org/entity/Q2003833,1.0
http://example.org/OleguerPresas,http://www.wikidata.org/entity/Q313682,1.0
http://example.org/AlbertJorquera,http://www.wikidata.org/entity/Q313687,1.0
http://example.org/Bescan,http://www.wikidata.org/entity/Q13417,1.0
http://example.org/FranMrida,http://www.wikidata.org/entity/Q313786,1.0
http://example.org/SonnyAnderson,http://www.wikidata.org/entity/Q313861,1.0
http://example.org/Goiatuba,http://www.wikidata.org/entity/Q1797061,1.0
http://example.org/Keirrison,http://www.wikidata.org/entity/Q314225,1.0
http://example.org/Reserva,http://www.wikidata.org/entity/Q177325,1.0
http://example.org/Dourados,http://www.wikidata.org/entity/Q651874,1.0
http://example.org/DiegoCapel,http://www.wikidata.org/entity/Q314315,1.0
http://example.org/Albox,http://www.wikidata.org/entity/Q1404671,1.0
http://example.org/EfranJurez,http://www.wikidata.org/entity/Q315702,1.0
http://example.org/VctorSnchezMata,http://www.wikidata.org/entity/Q316487,1.0
http://example.org/AlbertFerrer,http://www.wikidata.org/entity/Q316809,1.0
http://example.org/IvnDeLaPea,http://www.wikidata.org/entity/Q317004,1.0
http://example.org/Santander,http://www.wikidata.org/entity/Q12233,1.0
http://example.org/TxikiBegiristain,http://www.wikidata.org/entity/Q317201,1.0
http://example.org/Olaberria,http://www.wikidata.org/entity/Q1618340,1.0
http://example.org/AlfonsoPrez,http://www.wikidata.org/entity/Q317322,1.0
http://example.org/Getafe,http://www.wikidata.org/entity/Q24012739,1.0
http://example.org/HctorScarone,http://www.wikidata.org/entity/Q318172,1.0
http://example.org/AbelardoFernndez,http://www.wikidata.org/entity/Q318546,1.0
http://example.org/JosMariBakero,http://www.wikidata.org/entity/Q325950,1.0
http://example.org/Goizueta,http://www.wikidata.org/entity/Q303366,1.0
http://example.org/FrancescoCoco,http://www.wikidata.org/entity/Q332645,1.0
http://example.org/Patern,http://www.wikidata.org/entity/Q478741,1.0
http://example.org/MarcCrosas,http://www.wikidata.org/entity/Q335613,1.0
http://example.org/SantFeliuDeGuxols,http://www.wikidata.org/entity/Q13521,1.0
http://example.org/GaiAssulin,http://www.wikidata.org/entity/Q335693,1.0
http://example.org/Nahariya,http://www.wikidata.org/entity/Q167749,1.0
http://example.org/MackyBagnack,http://www.wikidata.org/entity/Q1193120,1.0
http://example.org/Cameroon,http://www.wikidata.org/entity/Q1009,1.0
http://example.org/SamuelEtoo,http://www.wikidata.org/entity/Q1255625,1.0
http://example.org/JessGaray,http://www.wikidata.org/entity/Q1262966,1.0
http://example.org/FlorenciaQuiones,http://www.wikidata.org/entity/Q1289918,1.0
http://example.org/Oncativo,http://www.wikidata.org/entity/Q2106471,1.0
http://example.org/EduardoManchn,http://www.wikidata.org/entity/Q1291069,1.0
http://example.org/JohanFano,http://www.wikidata.org/entity/Q1292709,1.0
http://example.org/Peru,http://www.wikidata.org/entity/Q419,1.0
http://example.org/Hunuco,http://www.wikidata.org/entity/Q504394,1.0
http://example.org/TiborSzalay,http://www.wikidata.org/entity/Q1294326,1.0
http://example.org/Gbelce,http://www.wikidata.org/entity/Q601581,1.0
http://example.org/Jaguar,http://www.wikidata.org/entity/Q1308449,1.0
http://example.org/HoracioCasarn,http://www.wikidata.org/entity/Q1334427,1.0
http://example.org/EmilioSagibarba,http://www.wikidata.org/entity/Q1337552,1.0
http://example.org/SanCarlosDeBolvar,http://www.wikidata.org/entity/Q1884316,1.0
http://example.org/Nayim,http://www.wikidata.org/entity/Q1340746,1.0
http://example.org/GoranVuevi,http://www.wikidata.org/entity/Q1355712,1.0
http://example.org/Split,http://www.wikidata.org/entity/Q1663,1.0
http://example.org/ErnstalfredThalmann,http://www.wikidata.org/entity/Q1357324,1.0
http://example.org/Basel,http://www.wikidata.org/entity/Q78,1.0
http://example.org/Nano,http://www.wikidata.org/entity/Q1364178,1.0
http://example.org/TiagoCalvano,http://www.wikidata.org/entity/Q1368520,1.0
http://example.org/JofreMateu,http://www.wikidata.org/entity/Q1379134,1.0
http://example.org/Alpicat,http://www.wikidata.org/entity/Q1770847,1.0
http://example.org/SergiLpezSeg,http://www.wikidata.org/entity/Q1383700,1.0
http://example.org/FernandGoyvaerts,http://www.wikidata.org/entity/Q1388069,1.0
http://example.org/Mechelen,http://www.wikidata.org/entity/Q162022,1.0
http://example.org/JaimeAlfonsoRuiz,http://www.wikidata.org/entity/Q1389401,1.0
http://example.org/Colombia,http://www.wikidata.org/entity/Q739,1.0
http://example.org/Cali,http://www.wikidata.org/entity/Q51103,1.0
http://example.org/GerardAutet,http://www.wikidata.org/entity/Q1394607,1.0
http://example.org/Manlleu,http://www.wikidata.org/entity/Q13804,1.0
http://example.org/JuanSeminario,http://www.wikidata.org/entity/Q1395166,1.0
http://example.org/Piura,http://www.wikidata.org/entity/Q223966,1.0
http://example.org/FernandoGarcaLorenzo,http://www.wikidata.org/entity/Q1406678,1.0
http://example.org/ElAstillero,http://www.wikidata.org/entity/Q1443915,1.0
http://example.org/FlixDeLosHeros,http://www.wikidata.org/entity/Q1408628,1.0
http://example.org/OttVincze,http://www.wikidata.org/entity/Q1414753,1.0
http://example.org/Zd,http://www.wikidata.org/entity/Q293558,1.0
http://example.org/SteveMokone,http://www.wikidata.org/entity/Q1416430,1.0
http://example.org/Doornfontein,http://www.wikidata.org/entity/Q5297240,1.0
http://example.org/JosepSeguer,http://www.wikidata.org/entity/Q1423311,1.0
http://example.org/ParetsDelValls,http://www.wikidata.org/entity/Q15437,1.0
http://example.org/FranciscoRodrguezGarca,http://www.wikidata.org/entity/Q1442198,1.0
http://example.org/XabierEskurza,http://www.wikidata.org/entity/Q1573570,1.0
http://example.org/ValleDeTrpagatrapagaran,http://www.wikidata.org/entity/Q1228787,1.0
http://example.org/MiguelBauz,http://www.wikidata.org/entity/Q1573632,1.0
http://example.org/Elche,http://www.wikidata.org/entity/Q10509,1.0
http://example.org/FlixSesmaga,http://www.wikidata.org/entity/Q1611261,1.0
http://example.org/Leioa,http://www.wikidata.org/entity/Q530302,1.0
http://example.org/LuisMir,http://www.wikidata.org/entity/Q1637407,1.0
http://example.org/JoanBabotIXaus,http://www.wikidata.org/entity/Q1690713,1.0
http://example.org/SantJoanDesp,http://www.wikidata.org/entity/Q15640,1.0
http://example.org/JonathanCarril,http://www.wikidata.org/entity/Q1703123,1.0
http://example.org/Boqueixn,http://www.wikidata.org/entity/Q1369014,1.0
http://example.org/JordiLpez,http://www.wikidata.org/entity/Q1703728,1.0
http://example.org/Cardedeu,http://www.wikidata.org/entity/Q15406,1.0
http://example.org/JorgeAlbertoMendona,http://www.wikidata.org/entity/Q1703754,1.0
http://example.org/JosepPlanas,http://www.wikidata.org/entity/Q1706314,1.0
http://example.org/JosAntonioSolanoMoreno,http://www.wikidata.org/entity/Q1708976,1.0
http://example.org/JosLuisRomero,http://www.wikidata.org/entity/Q1709366,1.0
http://example.org/JosRamnDeLaFuente,http://www.wikidata.org/entity/Q1709600,1.0
http://example.org/JulioMunlloch,http://www.wikidata.org/entity/Q1712379,1.0
http://example.org/SergioRodrguezGarca,http://www.wikidata.org/entity/Q1773187,1.0
http://example.org/Matar,http://www.wikidata.org/entity/Q11492,1.0
http://example.org/AngeNguessan,http://www.wikidata.org/entity/Q1778945,1.0
http://example.org/AlbertPuigdollers,http://www.wikidata.org/entity/Q1821845,1.0
http://example.org/SranPecelj,http://www.wikidata.org/entity/Q1825548,1.0
http://example.org/BosniaAndHerzegovina,http://www.wikidata.org/entity/Q225,1.0
http://example.org/Mostar,http://www.wikidata.org/entity/Q93347,1.0
http://example.org/JonyLpez,http://www.wikidata.org/entity/Q1841421,1.0
http://example.org/Oviedo,http://www.wikidata.org/entity/Q14317,1.0
http://example.org/MarcPedraza,http://www.wikidata.org/entity/Q1857363,1.0
http://example.org/SergioJuste,http://www.wikidata.org/entity/Q1868193,1.0
http://example.org/LlusCarreras,http://www.wikidata.org/entity/Q1876388,1.0
http://example.org/SantPolDeMar,http://www.wikidata.org/entity/Q12534,1.0
http://example.org/RamnZabalo,http://www.wikidata.org/entity/Q1901320,1.0
http://example.org/MartVergs,http://www.wikidata.org/entity/Q1905931,1.0
http://example.org/Vidreres,http://www.wikidata.org/entity/Q13715,1.0
http://example.org/PatricioGabarrn,http://www.wikidata.org/entity/Q1914940,1.0
http://example.org/Mula,http://www.wikidata.org/entity/Q1983986,1.0
http://example.org/RafaelZuvira,http://www.wikidata.org/entity/Q1921258,1.0
http://example.org/MarcosAurelioDiPaulo,http://www.wikidata.org/entity/Q1925227,1.0
http://example.org/MiguelGualAgustina,http://www.wikidata.org/entity/Q1932628,1.0
http://example.org/JaumeSobregrau,http://www.wikidata.org/entity/Q1941241,1.0
http://example.org/JulioAlberto,http://www.wikidata.org/entity/Q1947271,1.0
http://example.org/Cands,http://www.wikidata.org/entity/Q5008805,1.0
http://example.org/DanielToribio,http://www.wikidata.org/entity/Q1953703,1.0
http://example.org/JuanCarlosPrezLpez,http://www.wikidata.org/entity/Q923804,1.0
http://example.org/JulioCsarBentez,http://www.wikidata.org/entity/Q1983604,1.0
http://example.org/Douglas,http://www.wikidata.org/entity/Q1988686,1.0
http://example.org/MonteAlegreDeGois,http://www.wikidata.org/entity/Q650174,1.0
http://example.org/JackAlderson,http://www.wikidata.org/entity/Q1990898,1.0
http://example.org/Canito,http://www.wikidata.org/entity/Q1991515,1.0
http://example.org/Llavors,http://www.wikidata.org/entity/Q12682,1.0
http://example.org/PatricioToranzo,http://www.wikidata.org/entity/Q2001939,1.0
http://example.org/DavidCrcoles,http://www.wikidata.org/entity/Q2011682,1.0
http://example.org/DavidPirri,http://www.wikidata.org/entity/Q2013890,1.0
http://example.org/AureliAltimira,http://www.wikidata.org/entity/Q2019360,1.0
http://example.org/CristbalParralo,http://www.wikidata.org/entity/Q2049205,1.0
http://example.org/PriegoDeCrdoba,http://www.wikidata.org/entity/Q301437,1.0
http://example.org/DomnecCarullaIBertran,http://www.wikidata.org/entity/Q2052683,1.0
http://example.org/InnocentHamga,http://www.wikidata.org/entity/Q2053210,1.0
http://example.org/Eda,http://www.wikidata.org/entity/Q1002900,1.0
http://example.org/JosBravo,http://www.wikidata.org/entity/Q2056018,1.0
http://example.org/ManelExpsito,http://www.wikidata.org/entity/Q2062454,1.0
http://example.org/JosepMoratalla,http://www.wikidata.org/entity/Q2062464,1.0
http://example.org/Esparreguera,http://www.wikidata.org/entity/Q15620,1.0
http://example.org/PedroZaballa,http://www.wikidata.org/entity/Q2066840,1.0
http://example.org/CastroUrdiales,http://www.wikidata.org/entity/Q501090,1.0
http://example.org/AlcidesSilveira,http://www.wikidata.org/entity/Q2067463,1.0
http://example.org/JordiVinyals,http://www.wikidata.org/entity/Q2069842,1.0
http://example.org/IvnIglesias,http://www.wikidata.org/entity/Q2074795,1.0
http://example.org/UrbanoOrtega,http://www.wikidata.org/entity/Q2081245,1.0
http://example.org/BeasDeSegura,http://www.wikidata.org/entity/Q1313394,1.0
http://example.org/JessLandburu,http://www.wikidata.org/entity/Q2081285,1.0
http://example.org/Guardo,http://www.wikidata.org/entity/Q1771104,1.0
http://example.org/NgelPedraza,http://www.wikidata.org/entity/Q2084361,1.0
http://example.org/LaRinconada,http://www.wikidata.org/entity/Q1146785,1.0
http://example.org/LlorenRieraOrtega,http://www.wikidata.org/entity/Q2091456,1.0
http://example.org/DavidLombn,http://www.wikidata.org/entity/Q2095355,1.0
http://example.org/Avils,http://www.wikidata.org/entity/Q14649,1.0
http://example.org/OriolRiera,http://www.wikidata.org/entity/Q2105658,1.0
http://example.org/Vic,http://www.wikidata.org/entity/Q13855,1.0
http://example.org/RamnRos,http://www.wikidata.org/entity/Q2117580,1.0
http://example.org/AlejandroMoreraSoto,http://www.wikidata.org/entity/Q2235763,1.0
http://example.org/CostaRica,http://www.wikidata.org/entity/Q800,1.0
http://example.org/Alajuela,http://www.wikidata.org/entity/Q37104,1.0
http://example.org/JuanCarlosRodrguez,http://www.wikidata.org/entity/Q2276748,1.0
http://example.org/Len,http://www.wikidata.org/entity/Q15699,1.0
http://example.org/JuliGonzalvo,http://www.wikidata.org/entity/Q2297676,1.0
http://example.org/Gelsa,http://www.wikidata.org/entity/Q1751975,1.0
http://example.org/MartRiverola,http://www.wikidata.org/entity/Q2298814,1.0
http://example.org/RamnTorralba,http://www.wikidata.org/entity/Q2303528,1.0
http://example.org/Ardisa,http://www.wikidata.org/entity/Q1640175,1.0
http://example.org/HugoSotil,http://www.wikidata.org/entity/Q2307763,1.0
http://example.org/Ica,http://www.wikidata.org/entity/Q840712,1.0
http://example.org/TomsReonesCrego,http://www.wikidata.org/entity/Q2311356,1.0
http://example.org/SantiagoDeCompostela,http://www.wikidata.org/entity/Q14314,1.0
http://example.org/Paqui,http://www.wikidata.org/entity/Q2313603,1.0
http://example.org/LuisGmez,http://www.wikidata.org/entity/Q2322818,1.0
http://example.org/Guayaquil,http://www.wikidata.org/entity/Q43509,1.0
http://example.org/LuisCembranos,http://www.wikidata.org/entity/Q2323759,1.0
http://example.org/Lucerne,http://www.wikidata.org/entity/Q4191,1.0
http://example.org/DavidBermudo,http://www.wikidata.org/entity/Q2339420,1.0
http://example.org/SantaColomaDeGramenet,http://www.wikidata.org/entity/Q15473,1.0
http://example.org/ToniMoral,http://www.wikidata.org/entity/Q2351502,1.0
http://example.org/MiguelNgelLoayza,http://www.wikidata.org/entity/Q2352102,1.0
http://example.org/Lima,http://www.wikidata.org/entity/Q2868,1.0
http://example.org/RicardoNoir,http://www.wikidata.org/entity/Q2354795,1.0
http://example.org/VillaElisa,http://www.wikidata.org/entity/Q52581,1.0
http://example.org/MarianoGonzlezMaroto,http://www.wikidata.org/entity/Q2355053,1.0
http://example.org/SergioSantamara,http://www.wikidata.org/entity/Q2359821,1.0
http://example.org/VctorDanielBravo,http://www.wikidata.org/entity/Q2386771,1.0
http://example.org/Zaragoza,http://www.wikidata.org/entity/Q10305,1.0
http://example.org/Triguinho,http://www.wikidata.org/entity/Q2398451,1.0
http://example.org/Piquete,http://www.wikidata.org/entity/Q1760068,1.0
http://example.org/JosVicenteSnchez,http://www.wikidata.org/entity/Q2405134,1.0
http://example.org/JavierAquino,http://www.wikidata.org/entity/Q2408770,1.0
http://example.org/OaxacaDeJurez,http://www.wikidata.org/entity/Q131429,1.0
http://example.org/Rodri,http://www.wikidata.org/entity/Q20994118,1.0
http://example.org/Soria,http://www.wikidata.org/entity/Q12155,1.0
http://example.org/RonnieEkelund,http://www.wikidata.org/entity/Q2415446,1.0
http://example.org/Glostrup,http://www.wikidata.org/entity/Q3226599,1.0
http://example.org/JosManuelRueda,http://www.wikidata.org/entity/Q2417906,1.0
http://example.org/Linares,http://www.wikidata.org/entity/Q281272,1.0
http://example.org/QuiqueCostas,http://www.wikidata.org/entity/Q2435745,1.0
http://example.org/MartinBraithwaite,http://www.wikidata.org/entity/Q2440999,1.0
http://example.org/Esbjerg,http://www.wikidata.org/entity/Q26234,1.0
http://example.org/ToniCalvo,http://www.wikidata.org/entity/Q2446535,1.0
http://example.org/RodrigoMelndez,http://www.wikidata.org/entity/Q2447428,1.0
http://example.org/SamuelOkunowo,http://www.wikidata.org/entity/Q2456148,1.0
http://example.org/Ibadan,http://www.wikidata.org/entity/Q183298,1.0
http://example.org/JuanCarlosHeredia,http://www.wikidata.org/entity/Q2457750,1.0
http://example.org/CarlesDomingoPladevall,http://www.wikidata.org/entity/Q2465912,1.0
http://example.org/JordiFerrn,http://www.wikidata.org/entity/Q2466112,1.0
http://example.org/CristianGabrielChvez,http://www.wikidata.org/entity/Q2470385,1.0
http://example.org/DimasDelgadoMorgado,http://www.wikidata.org/entity/Q2472002,1.0
http://example.org/FranciscoCalvet,http://www.wikidata.org/entity/Q2479529,1.0
http://example.org/JuanCarlosMorenoRodrguez,http://www.wikidata.org/entity/Q2494806,1.0
http://example.org/AlosioPiresAlves,http://www.wikidata.org/entity/Q2511680,1.0
http://example.org/Pelotas,http://www.wikidata.org/entity/Q109188,1.0
http://example.org/SgfridGrcia,http://www.wikidata.org/entity/Q2522957,1.0
http://example.org/JosManuelCasadoBizcocho,http://www.wikidata.org/entity/Q2525691,1.0
http://example.org/CoriaDelRo,http://www.wikidata.org/entity/Q1445412,1.0
http://example.org/BartomeuTerradas,http://www.wikidata.org/entity/Q2531473,1.0
http://example.org/RicardoSerna,http://www.wikidata.org/entity/Q2536375,1.0
http://example.org/Seville,http://www.wikidata.org/entity/Q8717,1.0
http://example.org/AgustnSancho,http://www.wikidata.org/entity/Q2537893,1.0
http://example.org/Benlloc,http://www.wikidata.org/entity/Q1635703,1.0
http://example.org/QuiqueEstebaranz,http://www.wikidata.org/entity/Q2546416,1.0
http://example.org/JavierEspinosa,http://www.wikidata.org/entity/Q2568023,1.0
http://example.org/TalaveraDeLaReina,http://www.wikidata.org/entity/Q181359,1.0
http://example.org/EstebanAreta,http://www.wikidata.org/entity/Q2586327,1.0
http://example.org/Pamplona,http://www.wikidata.org/entity/Q10282,1.0
http://example.org/IlieSnchez,http://www.wikidata.org/entity/Q2607386,1.0
http://example.org/SalvadorGarca,http://www.wikidata.org/entity/Q2608990,1.0
http://example.org/SantAdriDeBess,http://www.wikidata.org/entity/Q15471,1.0
http://example.org/CarlesComamala,http://www.wikidata.org/entity/Q2612390,1.0
http://example.org/PichiAlonso,http://www.wikidata.org/entity/Q2618093,1.0
http://example.org/Benicarl,http://www.wikidata.org/entity/Q817302,1.0
http://example.org/PereGratacs,http://www.wikidata.org/entity/Q2627809,1.0
http://example.org/Besal,http://www.wikidata.org/entity/Q12586,1.0
http://example.org/ToniVelamazn,http://www.wikidata.org/entity/Q2628427,1.0
http://example.org/Gallego,http://www.wikidata.org/entity/Q2632685,1.0
http://example.org/PuertoReal,http://www.wikidata.org/entity/Q846159,1.0
http://example.org/EduBedia,http://www.wikidata.org/entity/Q2635900,1.0
